"","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY","BILL_AMT","PAY_AMT","DEFAULT","UTILIZATION"
"21981",350000,2,1,1,30,0,43548,15000,0,0.124422857142857
"21982",230000,2,1,1,31,0,15704,2000,0,0.0682782608695652
"21983",20000,2,3,2,47,1,16289,0,1,0.81445
"21984",230000,2,2,1,43,0,41435,1674,0,0.180152173913043
"21985",80000,2,2,1,35,0,15234,3000,0,0.190425
"21986",110000,2,2,1,40,0,93466,4438,0,0.849690909090909
"21987",70000,2,2,1,47,0,136809,3158,0,1.95441428571429
"21988",240000,2,1,1,32,2,209368,0,1,0.872366666666667
"21989",80000,2,2,2,34,0,64553,1784,0,0.8069125
"21990",140000,2,2,2,29,0,62023,3000,0,0.443021428571429
"21991",50000,2,1,2,33,2,60679,0,1,1.21358
"21992",130000,2,3,2,35,0,3929,1000,0,0.0302230769230769
"21993",160000,2,2,2,44,0,118809,10000,0,0.74255625
"21994",160000,2,2,1,42,2,346,0,0,0.0021625
"21995",90000,2,1,2,29,0,8927,8000,0,0.0991888888888889
"21996",50000,2,2,1,42,0,41077,1681,0,0.82154
"21997",20000,2,1,2,29,2,15037,1600,1,0.75185
"21998",2e+05,2,1,2,29,-1,3540,3028,0,0.0177
"21999",230000,2,1,1,31,-1,623,0,0,0.00270869565217391
"22000",150000,2,3,1,43,-2,0,0,0,0
"22001",210000,2,2,2,28,-2,0,0,0,0
"22002",290000,2,1,1,33,-2,0,0,1,0
"22003",260000,2,3,1,34,2,118706,0,1,0.456561538461538
"22004",20000,2,2,1,29,0,9665,2700,1,0.48325
"22005",180000,2,3,1,47,-1,3735,3404,1,0.02075
"22006",280000,2,2,1,38,0,236583,10000,0,0.844939285714286
"22007",1e+05,2,2,1,41,-2,0,0,1,0
"22008",1e+05,2,2,1,35,-2,3835,1891,0,0.03835
"22009",30000,2,1,2,30,0,4480,4000,0,0.149333333333333
"22010",160000,2,2,1,44,-1,1224,0,1,0.00765
"22011",360000,2,1,2,36,0,308711,11000,0,0.857530555555556
"22012",380000,2,1,2,40,0,4366,2566,1,0.0114894736842105
"22013",160000,2,1,1,47,1,89006,0,1,0.5562875
"22014",50000,2,1,2,33,0,25123,3400,1,0.50246
"22015",170000,2,2,2,34,0,85235,5000,0,0.501382352941177
"22016",1e+05,2,1,1,38,0,68916,3000,0,0.68916
"22017",50000,2,1,2,26,0,4041,1200,0,0.08082
"22018",180000,2,1,2,30,-2,50055,5320,0,0.278083333333333
"22019",3e+05,2,1,2,32,-2,880,788,1,0.00293333333333333
"22020",350000,2,1,2,33,0,303949,10000,0,0.868425714285714
"22021",260000,2,2,1,42,0,35215,2500,0,0.135442307692308
"22022",2e+05,2,2,2,27,0,7886,4500,0,0.03943
"22023",240000,2,2,1,27,0,133348,5160,1,0.555616666666667
"22024",150000,2,1,2,26,0,65421,4850,0,0.43614
"22025",290000,2,2,2,26,0,18125,3000,0,0.0625
"22026",140000,2,2,2,27,0,127464,6000,0,0.910457142857143
"22027",130000,2,1,2,29,-2,0,0,0,0
"22028",2e+05,2,1,2,29,-1,2116,0,0,0.01058
"22029",230000,2,1,1,28,1,207128,6300,1,0.90055652173913
"22030",240000,2,2,2,28,2,294180,0,0,1.22575
"22031",120000,2,3,2,31,-1,396,396,0,0.0033
"22032",240000,2,1,2,31,-2,6887,1926,0,0.0286958333333333
"22033",90000,2,2,1,31,0,12045,1500,0,0.133833333333333
"22034",3e+05,2,2,2,30,-2,850,850,1,0.00283333333333333
"22035",70000,2,3,2,30,-1,71521,0,0,1.02172857142857
"22036",1e+05,2,2,2,30,0,2419,2177,0,0.02419
"22037",110000,2,3,1,31,0,22396,4604,0,0.2036
"22038",180000,2,2,1,33,0,165839,20064,0,0.921327777777778
"22039",5e+05,2,1,2,32,0,422713,15000,0,0.845426
"22040",80000,2,3,1,32,2,26856,1700,0,0.3357
"22041",90000,2,2,1,35,-1,5488,1000,0,0.0609777777777778
"22042",170000,2,2,2,34,-1,3105,1599,0,0.0182647058823529
"22043",50000,2,2,2,34,0,31673,1449,0,0.63346
"22044",50000,2,3,1,34,-1,390,390,0,0.0078
"22045",230000,2,1,2,38,0,217578,9840,0,0.945991304347826
"22046",180000,2,2,3,48,-1,860,102,1,0.00477777777777778
"22047",40000,2,3,2,43,0,26449,1303,0,0.661225
"22048",360000,2,2,2,42,-1,24081,6068,0,0.0668916666666667
"22049",360000,2,2,1,47,-2,0,0,1,0
"22050",170000,2,1,1,45,0,166388,7300,0,0.978752941176471
"22051",20000,2,3,1,35,-1,17056,2500,0,0.8528
"22052",240000,2,2,1,43,-1,54,0,0,0.000225
"22053",1e+05,2,1,1,39,0,2998,1100,1,0.02998
"22054",1e+05,2,1,1,43,1,0,0,0,0
"22055",110000,2,2,2,40,0,111720,3406,1,1.01563636363636
"22056",420000,2,2,1,37,0,101987,6000,0,0.24282619047619
"22057",180000,2,2,1,34,2,93155,4300,1,0.517527777777778
"22058",240000,2,2,1,37,1,0,0,0,0
"22059",30000,2,3,1,43,-1,10330,0,0,0.344333333333333
"22060",210000,2,2,1,44,0,36612,4534,0,0.174342857142857
"22061",320000,2,1,2,30,-1,10283,2488,0,0.032134375
"22062",220000,2,3,1,38,0,120622,4803,0,0.548281818181818
"22063",240000,2,1,2,29,-1,1530,700,0,0.006375
"22064",450000,2,1,2,35,1,131351,4723,0,0.291891111111111
"22065",5e+05,2,2,1,36,0,261502,30000,0,0.523004
"22066",180000,2,2,1,44,0,174830,7000,0,0.971277777777778
"22067",450000,2,2,1,41,0,104624,28114,0,0.232497777777778
"22068",30000,2,3,1,30,3,29508,1900,0,0.9836
"22069",3e+05,2,1,1,37,-1,5771,3217,0,0.0192366666666667
"22070",340000,2,2,1,45,-2,5754,482,0,0.0169235294117647
"22071",190000,2,2,2,44,0,137394,5774,0,0.723126315789474
"22072",120000,2,3,1,41,0,108264,3906,0,0.9022
"22073",210000,2,1,2,40,0,160161,5500,0,0.762671428571429
"22074",360000,2,1,1,46,0,58389,20000,0,0.162191666666667
"22075",330000,2,1,2,35,-1,117,0,0,0.000354545454545455
"22076",1e+05,2,1,1,37,0,68760,3095,0,0.6876
"22077",250000,2,1,2,38,-1,14766,990,0,0.059064
"22078",120000,2,2,1,46,-2,0,0,1,0
"22079",280000,2,1,2,30,1,25903,50,0,0.0925107142857143
"22080",240000,2,2,2,36,-1,3922,2947,1,0.0163416666666667
"22081",110000,2,2,2,40,0,96155,5000,0,0.874136363636364
"22082",390000,2,1,1,41,0,48378,4705,0,0.124046153846154
"22083",20000,2,2,2,38,1,10683,2500,0,0.53415
"22084",140000,2,1,2,35,0,111941,5800,0,0.799578571428571
"22085",160000,2,2,1,41,0,39962,10000,0,0.2497625
"22086",210000,2,1,1,47,0,202503,7082,0,0.9643
"22087",150000,2,2,1,36,-2,11085,2507,0,0.0739
"22088",60000,2,2,1,48,0,56899,2080,0,0.948316666666667
"22089",180000,2,2,1,40,-1,1552,776,1,0.00862222222222222
"22090",120000,2,2,2,37,0,3014,760,0,0.0251166666666667
"22091",210000,2,1,2,40,0,54904,2000,0,0.261447619047619
"22092",420000,2,1,2,36,0,20326,1479,0,0.0483952380952381
"22093",110000,2,2,1,43,0,92244,4500,0,0.838581818181818
"22094",180000,2,2,2,31,0,112164,1821,0,0.623133333333333
"22095",2e+05,2,1,1,42,-2,0,0,1,0
"22096",220000,2,1,2,32,0,217636,8000,0,0.989254545454545
"22097",4e+05,2,3,1,47,-2,1698,365,0,0.004245
"22098",50000,2,2,2,38,0,38945,2511,0,0.7789
"22099",480000,2,1,2,48,-2,1087,188,0,0.00226458333333333
"22100",470000,2,1,1,39,-1,235490,25853,0,0.501042553191489
"22101",3e+05,2,1,1,36,0,30153,2000,0,0.10051
"22102",50000,2,3,2,49,0,39803,5007,0,0.79606
"22103",150000,2,3,1,48,0,36717,2000,0,0.24478
"22104",130000,2,2,1,50,2,73621,4300,0,0.566315384615385
"22105",360000,2,1,2,49,1,0,0,1,0
"22106",150000,2,2,1,50,0,145268,6005,1,0.968453333333333
"22107",70000,2,2,1,50,0,12857,1530,0,0.183671428571429
"22108",450000,2,1,1,49,-2,0,0,0,0
"22109",80000,2,2,1,50,2,89901,6000,1,1.1237625
"22110",340000,2,2,1,48,0,310866,15000,0,0.914311764705882
"22111",50000,2,2,2,52,0,33743,2000,1,0.67486
"22112",2e+05,2,1,1,50,-1,2119,1662,0,0.010595
"22113",210000,2,3,1,48,0,119530,3998,0,0.569190476190476
"22114",50000,2,3,1,48,0,73302,2500,1,1.46604
"22115",120000,2,2,1,50,2,81979,3000,1,0.683158333333333
"22116",50000,2,3,1,49,0,49195,47000,1,0.9839
"22117",70000,2,3,1,49,1,9915,0,0,0.141642857142857
"22118",1e+05,2,2,1,50,0,94745,4600,0,0.94745
"22119",20000,2,2,1,49,0,13561,1543,1,0.67805
"22120",80000,2,2,1,49,0,77347,2384,0,0.9668375
"22121",3e+05,2,2,1,50,-2,882,0,0,0.00294
"22122",5e+05,2,3,1,49,-1,396,396,1,0.000792
"22123",50000,2,3,2,51,0,46880,1500,0,0.9376
"22124",140000,2,2,2,50,0,128949,7000,1,0.921064285714286
"22125",1e+05,2,3,1,49,0,41088,2000,0,0.41088
"22126",50000,2,2,1,50,0,14592,2000,0,0.29184
"22127",20000,2,3,1,51,0,13184,1242,0,0.6592
"22128",2e+05,2,2,1,50,0,4701,2310,0,0.023505
"22129",1e+05,2,3,1,51,-1,200,100,0,0.002
"22130",50000,2,3,1,50,0,36149,3000,1,0.72298
"22131",230000,2,3,1,53,0,38723,2001,0,0.168360869565217
"22132",260000,2,2,1,50,0,263320,7000,0,1.01276923076923
"22133",120000,2,2,1,52,1,123184,0,1,1.02653333333333
"22134",240000,2,1,1,50,-2,498,0,0,0.002075
"22135",30000,2,2,1,54,0,33494,2506,1,1.11646666666667
"22136",30000,2,2,1,59,0,27620,1449,0,0.920666666666667
"22137",50000,2,2,1,54,0,50566,2102,0,1.01132
"22138",10000,2,1,2,56,1,12006,1000,0,1.2006
"22139",1e+05,2,3,1,50,2,117517,4700,1,1.17517
"22140",280000,2,3,1,50,-2,0,0,0,0
"22141",30000,2,3,1,55,1,30724,0,1,1.02413333333333
"22142",80000,2,3,1,50,-1,7506,0,0,0.093825
"22143",30000,2,3,2,51,0,14417,9000,0,0.480566666666667
"22144",170000,2,2,2,51,0,154278,10000,0,0.907517647058824
"22145",60000,2,2,1,52,1,28934,0,0,0.482233333333333
"22146",1e+05,2,3,1,50,0,92956,4333,0,0.92956
"22147",50000,2,2,2,55,0,40623,1616,0,0.81246
"22148",360000,2,1,1,59,1,0,0,1,0
"22149",190000,2,2,1,55,-1,6637,6476,0,0.0349315789473684
"22150",90000,2,3,1,52,0,42567,2022,0,0.472966666666667
"22151",50000,2,3,1,52,0,48195,2035,0,0.9639
"22152",30000,2,3,1,54,2,24180,0,1,0.806
"22153",120000,2,3,1,58,1,79400,4000,1,0.661666666666667
"22154",80000,2,3,1,55,0,72462,3000,0,0.905775
"22155",120000,2,3,2,53,0,118676,4210,0,0.988966666666667
"22156",1e+05,2,1,1,52,2,40938,3000,1,0.40938
"22157",5e+05,2,3,1,53,-1,1453,961,0,0.002906
"22158",10000,2,3,1,51,0,4416,2400,0,0.4416
"22159",1e+05,2,3,1,55,2,1520,0,0,0.0152
"22160",240000,2,2,1,53,0,135322,4531,0,0.563841666666667
"22161",20000,2,2,2,55,0,16503,1289,0,0.82515
"22162",110000,2,2,1,59,0,100800,1914,0,0.916363636363636
"22163",80000,2,1,1,48,-1,1198,1150,1,0.014975
"22164",30000,2,3,1,51,1,30128,2000,0,1.00426666666667
"22165",30000,2,1,1,52,-1,4743,390,0,0.1581
"22166",60000,2,2,2,57,0,44041,3810,1,0.734016666666667
"22167",140000,2,3,1,52,0,76902,3000,0,0.5493
"22168",150000,2,2,2,53,0,11467,11053,0,0.0764466666666667
"22169",90000,2,2,1,58,1,25941,500,1,0.288233333333333
"22170",30000,2,2,1,51,0,11860,1000,0,0.395333333333333
"22171",60000,2,3,2,52,0,60250,2167,0,1.00416666666667
"22172",490000,2,2,1,52,-1,7357,2779,0,0.0150142857142857
"22173",230000,2,2,1,56,-2,10511,2381,1,0.0457
"22174",70000,2,2,1,53,0,71219,2900,0,1.01741428571429
"22175",60000,2,3,1,55,3,74786,0,1,1.24643333333333
"22176",20000,2,3,2,54,0,16120,1308,1,0.806
"22177",30000,2,2,1,51,1,16490,3000,1,0.549666666666667
"22178",80000,2,3,1,54,0,78929,3200,0,0.9866125
"22179",30000,2,2,2,50,0,10741,1498,0,0.358033333333333
"22180",140000,2,3,2,59,1,63654,0,0,0.454671428571429
"22181",30000,2,2,1,51,-2,1724,1222,1,0.0574666666666667
"22182",2e+05,2,2,1,51,-1,2433,735,0,0.012165
"22183",90000,2,3,1,53,-2,827,0,0,0.00918888888888889
"22184",260000,2,2,1,54,-1,16570,8234,0,0.0637307692307692
"22185",50000,2,3,1,51,0,22000,2000,1,0.44
"22186",80000,2,2,3,59,0,80893,2799,1,1.0111625
"22187",210000,2,2,2,54,0,197324,8000,0,0.939638095238095
"22188",3e+05,2,1,1,51,0,143121,8269,0,0.47707
"22189",20000,2,1,1,53,1,8992,0,0,0.4496
"22190",50000,2,3,2,51,0,25436,2445,0,0.50872
"22191",20000,2,3,1,52,2,5682,1000,1,0.2841
"22192",150000,2,1,1,53,-1,8706,2508,0,0.05804
"22193",50000,2,3,3,51,0,44788,2352,1,0.89576
"22194",50000,2,2,2,51,0,50566,1738,0,1.01132
"22195",50000,2,3,2,51,2,32215,2000,0,0.6443
"22196",80000,2,3,2,52,0,42635,1623,0,0.5329375
"22197",50000,2,3,2,56,0,48155,1798,0,0.9631
"22198",2e+05,2,3,1,55,2,159017,9159,0,0.795085
"22199",210000,2,3,1,54,0,94343,3500,0,0.449252380952381
"22200",80000,2,3,1,55,0,78573,3001,0,0.9821625
"22201",2e+05,2,3,1,50,-1,390,390,0,0.00195
"22202",2e+05,2,3,1,51,0,99036,3520,0,0.49518
"22203",220000,2,3,1,52,2,220053,9000,1,1.00024090909091
"22204",90000,2,3,1,55,0,39731,2000,0,0.441455555555556
"22205",320000,2,1,1,58,-2,1100,0,0,0.0034375
"22206",130000,2,2,1,53,0,210628,6800,0,1.62021538461538
"22207",80000,2,3,1,51,0,6203,1094,0,0.0775375
"22208",430000,2,2,2,51,0,416090,17107,0,0.967651162790698
"22209",50000,2,2,1,51,2,15902,2000,0,0.31804
"22210",360000,2,3,3,58,0,35673,1179,0,0.0990916666666667
"22211",450000,2,2,1,53,-2,0,0,0,0
"22212",110000,1,2,2,22,0,99209,1766,1,0.9019
"22213",360000,1,1,1,34,0,3187,1025,0,0.00885277777777778
"22214",10000,1,2,2,24,0,9035,1300,1,0.9035
"22215",2e+05,1,1,2,27,0,186778,23000,1,0.93389
"22216",20000,1,2,2,24,0,6215,1300,1,0.31075
"22217",80000,2,3,1,55,2,71905,0,1,0.8988125
"22218",90000,1,2,2,34,0,86275,4004,0,0.958611111111111
"22219",1e+05,1,2,1,42,0,98430,5000,0,0.9843
"22220",230000,1,3,1,39,0,53672,25000,0,0.23335652173913
"22221",380000,1,1,2,32,0,387851,13070,0,1.02066052631579
"22222",120000,1,1,2,30,-2,0,0,0,0
"22223",20000,1,2,1,27,0,19339,1500,0,0.96695
"22224",240000,1,3,2,35,-1,11119,10722,0,0.0463291666666667
"22225",30000,1,2,2,23,0,41300,0,0,1.37666666666667
"22226",50000,1,2,2,24,0,5599,1200,0,0.11198
"22227",30000,1,2,2,23,1,29772,0,0,0.9924
"22228",20000,1,1,2,23,0,19247,2500,0,0.96235
"22229",20000,1,2,2,23,3,2400,0,1,0.12
"22230",50000,1,2,2,23,0,40698,2000,0,0.81396
"22231",90000,1,1,2,23,0,90888,6000,0,1.00986666666667
"22232",50000,1,2,2,24,-1,999,594,0,0.01998
"22233",20000,1,2,2,23,0,10208,4972,1,0.5104
"22234",30000,1,2,2,24,-2,0,0,0,0
"22235",50000,1,2,2,23,1,52319,0,0,1.04638
"22236",20000,1,2,2,23,0,19178,2000,0,0.9589
"22237",20000,1,2,2,22,1,19512,0,0,0.9756
"22238",20000,1,2,2,23,3,18781,0,0,0.93905
"22239",50000,1,3,2,22,2,47021,2543,1,0.94042
"22240",20000,1,2,2,22,0,19555,2000,0,0.97775
"22241",20000,1,2,2,23,0,14784,1253,0,0.7392
"22242",50000,1,2,2,23,0,48241,2000,1,0.96482
"22243",10000,1,2,2,23,2,5232,1273,1,0.5232
"22244",10000,1,2,2,23,-2,998,780,1,0.0998
"22245",20000,1,1,2,22,0,16620,2000,0,0.831
"22246",10000,1,2,2,22,0,8780,1100,0,0.878
"22247",50000,1,2,2,25,0,11669,1502,0,0.23338
"22248",30000,1,2,2,25,0,7653,1500,1,0.2551
"22249",170000,1,1,2,26,0,118084,3800,0,0.694611764705882
"22250",50000,1,2,2,23,0,51550,0,1,1.031
"22251",60000,1,2,2,24,2,27019,1686,1,0.450316666666667
"22252",50000,1,3,2,26,0,50316,3000,0,1.00632
"22253",50000,1,2,2,22,0,46831,4000,0,0.93662
"22254",50000,1,2,2,24,0,49907,1963,0,0.99814
"22255",1e+05,1,3,2,24,1,100364,107,0,1.00364
"22256",10000,1,1,2,25,0,5642,1112,0,0.5642
"22257",80000,1,1,2,26,1,0,0,1,0
"22258",3e+05,1,2,2,26,-2,0,0,0,0
"22259",10000,1,1,2,23,1,9020,0,1,0.902
"22260",50000,1,1,2,24,0,20472,1700,0,0.40944
"22261",30000,1,1,2,24,-1,1426,1300,0,0.0475333333333333
"22262",90000,1,1,2,26,1,0,0,0,0
"22263",20000,1,1,2,23,2,5996,1300,1,0.2998
"22264",80000,1,1,2,23,-1,444,444,0,0.00555
"22265",90000,1,2,2,24,0,86724,7016,0,0.9636
"22266",20000,1,3,2,24,2,8295,1160,1,0.41475
"22267",30000,1,2,2,24,-1,1473,390,1,0.0491
"22268",10000,1,2,2,23,0,9984,1300,1,0.9984
"22269",70000,1,1,2,25,0,31011,2002,0,0.443014285714286
"22270",40000,1,1,2,26,2,36460,2000,1,0.9115
"22271",170000,1,2,2,26,0,145354,8000,1,0.855023529411765
"22272",10000,1,2,2,24,1,9774,1000,0,0.9774
"22273",30000,1,2,2,25,2,29608,1600,0,0.986933333333333
"22274",10000,1,2,2,24,1,6496,0,1,0.6496
"22275",50000,1,1,2,24,0,48061,2000,0,0.96122
"22276",50000,1,1,2,24,0,30011,7000,0,0.60022
"22277",20000,1,3,2,24,1,20464,4,0,1.0232
"22278",10000,1,2,2,25,0,3684,1100,1,0.3684
"22279",50000,1,2,2,24,1,59197,2000,1,1.18394
"22280",50000,1,2,2,25,0,47077,2800,0,0.94154
"22281",160000,1,2,2,25,0,60905,2000,0,0.38065625
"22282",50000,1,2,2,24,0,50140,3000,0,1.0028
"22283",30000,1,1,2,24,0,14857,2000,0,0.495233333333333
"22284",60000,1,2,2,27,5,67940,0,1,1.13233333333333
"22285",150000,1,2,2,25,0,153932,5500,0,1.02621333333333
"22286",30000,1,3,2,26,0,25535,3641,0,0.851166666666667
"22287",20000,1,2,2,26,0,18838,1200,0,0.9419
"22288",50000,1,2,1,24,0,17331,1600,0,0.34662
"22289",2e+05,1,1,2,33,0,66471,2387,0,0.332355
"22290",70000,1,2,2,25,0,60719,2500,0,0.867414285714286
"22291",150000,1,1,1,28,0,145728,5002,0,0.97152
"22292",20000,1,3,2,27,0,13621,1596,0,0.68105
"22293",50000,1,2,2,24,0,50603,2500,0,1.01206
"22294",210000,1,2,2,27,0,65795,2151,0,0.313309523809524
"22295",50000,1,2,2,25,0,47034,2100,0,0.94068
"22296",40000,1,1,2,26,1,0,0,0,0
"22297",90000,1,3,2,27,2,88072,4500,1,0.978577777777778
"22298",70000,1,1,2,27,0,64317,2500,0,0.918814285714286
"22299",20000,1,1,2,27,0,39628,1610,0,1.9814
"22300",30000,1,1,2,24,0,28436,1800,0,0.947866666666667
"22301",20000,1,2,2,25,1,19099,0,0,0.95495
"22302",60000,1,2,2,25,2,60760,2740,1,1.01266666666667
"22303",50000,1,2,2,26,1,16412,0,0,0.32824
"22304",50000,1,1,2,25,2,48966,2130,0,0.97932
"22305",10000,1,2,2,25,0,7806,1114,1,0.7806
"22306",20000,1,3,2,22,1,21425,620,1,1.07125
"22307",110000,1,1,2,26,0,58301,2179,0,0.530009090909091
"22308",30000,1,2,2,26,1,21871,0,0,0.729033333333333
"22309",80000,1,2,1,28,0,81099,10000,0,1.0137375
"22310",20000,1,2,2,24,0,4091,1300,0,0.20455
"22311",10000,1,2,2,23,0,8579,1060,0,0.8579
"22312",60000,1,3,2,25,0,56753,2700,0,0.945883333333333
"22313",50000,1,2,2,27,0,47452,2000,1,0.94904
"22314",110000,1,1,2,28,0,107560,4024,1,0.977818181818182
"22315",210000,1,1,1,29,1,26845,66,0,0.127833333333333
"22316",40000,1,1,2,29,1,37681,0,0,0.942025
"22317",360000,1,1,2,29,-2,6001,5874,0,0.0166694444444444
"22318",320000,1,2,1,29,0,48998,6105,0,0.15311875
"22319",130000,1,2,2,26,2,137204,7000,1,1.05541538461538
"22320",50000,1,2,2,26,0,47661,1789,0,0.95322
"22321",50000,1,1,2,25,-1,45626,3000,0,0.91252
"22322",360000,1,3,1,27,-2,1097,780,0,0.00304722222222222
"22323",160000,1,3,2,27,2,70373,11450,1,0.43983125
"22324",2e+05,1,1,2,26,0,26230,2829,0,0.13115
"22325",30000,1,3,2,26,2,14598,2000,0,0.4866
"22326",360000,1,1,2,26,0,50536,1527,0,0.140377777777778
"22327",20000,1,1,2,28,0,19262,1310,0,0.9631
"22328",80000,1,2,2,27,1,63467,5000,1,0.7933375
"22329",490000,1,1,2,28,0,325669,10041,0,0.664630612244898
"22330",10000,1,1,2,22,0,1483,46,0,0.1483
"22331",20000,1,2,2,23,0,13422,2000,0,0.6711
"22332",30000,1,2,2,25,1,12925,1000,1,0.430833333333333
"22333",50000,1,2,2,26,0,47052,1728,0,0.94104
"22334",340000,1,2,2,25,0,170717,6401,0,0.502108823529412
"22335",180000,1,1,2,26,-1,189,0,0,0.00105
"22336",40000,1,1,2,26,0,38131,1600,0,0.953275
"22337",140000,1,1,2,27,-1,24602,5063,0,0.175728571428571
"22338",210000,1,1,2,27,0,36017,3015,0,0.171509523809524
"22339",150000,1,1,2,26,-2,600,360,0,0.004
"22340",160000,1,2,2,24,0,77838,3300,0,0.4864875
"22341",50000,1,3,2,24,1,52354,2211,1,1.04708
"22342",50000,1,1,2,24,0,31292,2000,0,0.62584
"22343",40000,1,1,2,24,0,39868,1259,0,0.9967
"22344",70000,1,1,2,24,0,16861,1300,0,0.240871428571429
"22345",40000,1,1,2,28,2,1892,1889,1,0.0473
"22346",140000,1,1,2,27,0,130905,6067,0,0.935035714285714
"22347",80000,1,2,2,27,1,53576,0,1,0.6697
"22348",230000,1,1,1,27,-1,1727,0,0,0.00750869565217391
"22349",50000,1,2,2,23,1,6283,0,1,0.12566
"22350",2e+05,1,3,2,26,2,72763,5041,1,0.363815
"22351",130000,1,3,2,27,2,1985,1671,0,0.0152692307692308
"22352",130000,1,3,2,29,0,65861,3698,0,0.506623076923077
"22353",1e+05,1,2,2,28,1,96469,7000,0,0.96469
"22354",160000,1,2,2,30,-1,3197,1941,0,0.01998125
"22355",60000,1,1,2,29,0,31235,6050,0,0.520583333333333
"22356",220000,1,1,2,29,1,31012,0,1,0.140963636363636
"22357",50000,1,1,2,29,-1,2159,1961,1,0.04318
"22358",160000,1,2,2,27,-2,2161,1681,0,0.01350625
"22359",60000,1,2,2,27,2,58598,2632,1,0.976633333333333
"22360",210000,1,1,2,28,-2,15648,2500,0,0.0745142857142857
"22361",360000,1,1,2,27,0,375392,13290,0,1.04275555555556
"22362",120000,1,1,2,28,0,59688,3000,0,0.4974
"22363",250000,1,3,1,28,0,149499,15000,0,0.597996
"22364",210000,1,2,2,28,-1,4432,1173,0,0.0211047619047619
"22365",380000,1,1,2,28,-2,1294,1058,0,0.00340526315789474
"22366",240000,1,2,2,27,0,81861,15000,0,0.3410875
"22367",20000,1,3,2,27,1,20079,0,0,1.00395
"22368",50000,1,2,2,27,0,19657,1700,0,0.39314
"22369",2e+05,1,2,2,29,-1,10538,6201,1,0.05269
"22370",470000,1,1,2,31,0,99931,5070,0,0.21261914893617
"22371",50000,1,2,2,25,0,18894,3000,0,0.37788
"22372",180000,1,1,2,26,0,131653,5002,0,0.731405555555556
"22373",190000,1,1,2,27,2,114355,13500,1,0.601868421052632
"22374",180000,1,1,2,26,-1,758,0,1,0.00421111111111111
"22375",50000,1,2,2,25,0,48065,1800,0,0.9613
"22376",20000,1,1,2,25,0,18069,2180,0,0.90345
"22377",80000,1,2,2,25,0,8852,1000,1,0.11065
"22378",160000,1,1,2,28,-1,498,498,0,0.0031125
"22379",180000,1,1,1,30,1,143900,10000,0,0.799444444444444
"22380",360000,1,2,2,30,0,282222,7100,0,0.78395
"22381",50000,1,2,2,25,2,61143,3000,1,1.22286
"22382",30000,1,2,2,32,2,32704,0,0,1.09013333333333
"22383",30000,1,1,2,25,-1,1581,1046,0,0.0527
"22384",1e+05,1,2,2,28,0,82238,20000,0,0.82238
"22385",240000,1,1,2,29,0,13980,9969,0,0.05825
"22386",50000,1,2,2,29,1,12460,1530,0,0.2492
"22387",4e+05,1,1,1,30,0,12820,5427,0,0.03205
"22388",70000,1,1,2,27,0,51923,5265,1,0.741757142857143
"22389",280000,1,3,2,30,0,104252,4510,0,0.372328571428571
"22390",80000,1,1,2,30,-1,40276,5000,0,0.50345
"22391",160000,1,2,2,26,4,152924,3200,1,0.955775
"22392",130000,1,2,2,28,2,132968,6700,0,1.02283076923077
"22393",360000,1,1,2,28,-2,8840,4951,0,0.0245555555555556
"22394",260000,1,1,2,29,0,256503,9248,1,0.98655
"22395",80000,1,2,1,27,-1,79690,3181,0,0.996125
"22396",230000,1,1,2,26,0,42314,1804,0,0.183973913043478
"22397",70000,1,2,2,26,1,71160,0,0,1.01657142857143
"22398",270000,1,2,2,27,0,24689,10058,0,0.0914407407407407
"22399",220000,1,1,2,27,0,34686,8,0,0.157663636363636
"22400",260000,1,2,1,28,0,226244,8304,0,0.870169230769231
"22401",280000,1,1,1,34,-1,441,76,0,0.001575
"22402",230000,1,1,2,27,0,8786,2500,0,0.0382
"22403",40000,1,1,2,31,0,8368,1000,0,0.2092
"22404",170000,1,1,2,31,0,166701,5887,0,0.980594117647059
"22405",2e+05,1,1,1,30,3,2500,0,1,0.0125
"22406",230000,1,2,2,28,0,11343,7000,0,0.0493173913043478
"22407",50000,1,1,2,27,2,1893,0,1,0.03786
"22408",150000,1,2,1,27,-1,42055,2000,0,0.280366666666667
"22409",3e+05,1,1,2,27,-2,0,0,0,0
"22410",360000,1,1,2,31,0,81740,8000,0,0.227055555555556
"22411",390000,1,1,1,31,0,54007,49188,0,0.138479487179487
"22412",50000,1,1,2,31,0,49139,1707,1,0.98278
"22413",220000,1,1,2,32,0,100226,5200,0,0.455572727272727
"22414",60000,1,2,2,27,0,48307,1768,0,0.805116666666667
"22415",1e+05,1,2,2,28,-1,942,390,0,0.00942
"22416",290000,1,2,2,30,0,10823,3000,0,0.0373206896551724
"22417",130000,1,2,2,31,0,122486,6013,1,0.9422
"22418",30000,1,2,1,32,0,22503,3000,0,0.7501
"22419",260000,1,1,2,29,-1,2335,1432,0,0.00898076923076923
"22420",70000,1,2,2,29,0,53700,2200,0,0.767142857142857
"22421",160000,1,1,2,29,1,0,0,1,0
"22422",280000,1,1,2,30,-2,3310,0,0,0.0118214285714286
